name,region,width,geometry
Strome Close,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.3061,54.51589],[-1.30588,54.5158]]}"
Strome Close,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.3061,54.51589],[-1.30643,54.51601]]}"
Rainham Close,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.3061,54.51427],[-1.30692,54.51485]]}"
Rainham Close,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30692,54.51485],[-1.30672,54.51485]]}"
Rainham Close,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30692,54.51485],[-1.30697,54.51493]]}"
Springhill Grove,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30661,54.51373],[-1.30754,54.51392]]}"
Springhill Grove,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30754,54.51392],[-1.30836,54.51403]]}"
Springhill Grove,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30836,54.51403],[-1.30847,54.51415]]}"
Springhill Grove,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30836,54.51403],[-1.30847,54.51397]]}"
,MiddlesbroughandStockton,3,"{""type"":""LineString"",""coordinates"":[[-1.30847,54.51415],[-1.30884,54.51456]]}"
,MiddlesbroughandStockton,3,"{""type"":""LineString"",""coordinates"":[[-1.30884,54.51456],[-1.30885,54.51459]]}"
Springhill Grove,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30754,54.51392],[-1.30852,54.51349]]}"
Springhill Grove,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30852,54.51349],[-1.30864,54.51355]]}"
Springhill Grove,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30852,54.51349],[-1.3086,54.51339]]}"
Grosvenor Court,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30972,54.5135],[-1.31006,54.51354]]}"
Owletts Court,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30904,54.51263],[-1.30877,54.51289]]}"
Owletts Court,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30877,54.51289],[-1.3084,54.51279]]}"
Owletts Court,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30877,54.51289],[-1.30889,54.51299]]}"
Rowallane Gardens,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30951,54.51412],[-1.31108,54.51418]]}"
Rowallane Gardens,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.31108,54.51418],[-1.31117,54.51429]]}"
Rowallane Gardens,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.31108,54.51418],[-1.31094,54.51404]]}"
,MiddlesbroughandStockton,3,"{""type"":""LineString"",""coordinates"":[[-1.31117,54.51429],[-1.31133,54.51445]]}"
,MiddlesbroughandStockton,3,"{""type"":""LineString"",""coordinates"":[[-1.31133,54.51445],[-1.31136,54.51448]]}"
Acorn Bank,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30803,54.51226],[-1.30748,54.51199]]}"
Acorn Bank,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30748,54.51199],[-1.30718,54.51194]]}"
Acorn Bank,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30748,54.51199],[-1.3075,54.5119]]}"
,MiddlesbroughandStockton,3,"{""type"":""LineString"",""coordinates"":[[-1.30718,54.51194],[-1.30695,54.51188]]}"
,MiddlesbroughandStockton,3,"{""type"":""LineString"",""coordinates"":[[-1.30695,54.51188],[-1.30675,54.51167]]}"
,MiddlesbroughandStockton,3,"{""type"":""LineString"",""coordinates"":[[-1.30675,54.51167],[-1.30669,54.51131]]}"
,MiddlesbroughandStockton,3,"{""type"":""LineString"",""coordinates"":[[-1.31029,54.52239],[-1.31077,54.52362]]}"
,MiddlesbroughandStockton,4,"{""type"":""LineString"",""coordinates"":[[-1.31372,54.52334],[-1.3154,54.52308]]}"
,MiddlesbroughandStockton,4,"{""type"":""LineString"",""coordinates"":[[-1.3154,54.52308],[-1.31667,54.52305]]}"
,MiddlesbroughandStockton,4,"{""type"":""LineString"",""coordinates"":[[-1.31667,54.52305],[-1.31678,54.52305]]}"
,MiddlesbroughandStockton,4,"{""type"":""LineString"",""coordinates"":[[-1.31678,54.52305],[-1.3175,54.52313]]}"
,MiddlesbroughandStockton,4,"{""type"":""LineString"",""coordinates"":[[-1.3175,54.52313],[-1.31757,54.52314]]}"
,MiddlesbroughandStockton,4,"{""type"":""LineString"",""coordinates"":[[-1.31757,54.52314],[-1.3199,54.52293]]}"
,MiddlesbroughandStockton,4,"{""type"":""LineString"",""coordinates"":[[-1.3199,54.52293],[-1.32047,54.52272]]}"
,MiddlesbroughandStockton,4,"{""type"":""LineString"",""coordinates"":[[-1.32047,54.52272],[-1.32051,54.52272]]}"
,MiddlesbroughandStockton,3,"{""type"":""LineString"",""coordinates"":[[-1.31233,54.52036],[-1.31206,54.52033]]}"
,MiddlesbroughandStockton,3,"{""type"":""LineString"",""coordinates"":[[-1.31206,54.52033],[-1.31084,54.52065]]}"
,MiddlesbroughandStockton,3,"{""type"":""LineString"",""coordinates"":[[-1.31084,54.52065],[-1.3107,54.52069]]}"
,MiddlesbroughandStockton,3.65,"{""type"":""LineString"",""coordinates"":[[-1.28748,54.55881],[-1.28607,54.55931]]}"
,MiddlesbroughandStockton,7.3,"{""type"":""LineString"",""coordinates"":[[-1.28268,54.56017],[-1.28229,54.56024]]}"
Greys Court,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.31267,54.51808],[-1.31403,54.5178]]}"
Greys Court,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.31403,54.5178],[-1.31399,54.51765]]}"
Greys Court,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.31403,54.5178],[-1.31407,54.51792]]}"
Upton Court,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.3129,54.51862],[-1.31424,54.51843]]}"
Upton Court,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.31424,54.51843],[-1.31421,54.51832]]}"
Upton Court,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.31424,54.51843],[-1.31427,54.51855]]}"
,MiddlesbroughandStockton,3,"{""type"":""LineString"",""coordinates"":[[-1.31407,54.51792],[-1.31421,54.51832]]}"
,MiddlesbroughandStockton,3,"{""type"":""LineString"",""coordinates"":[[-1.31399,54.51765],[-1.3139,54.51744]]}"
Branklyn Gardens,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.31154,54.51775],[-1.31216,54.51792]]}"
,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.31288,54.51401],[-1.3125,54.51421]]}"
,MiddlesbroughandStockton,6.6,"{""type"":""LineString"",""coordinates"":[[-1.31228,54.51404],[-1.31288,54.51401]]}"
,MiddlesbroughandStockton,10.9,"{""type"":""LineString"",""coordinates"":[[-1.3126,54.51457],[-1.31221,54.51436]]}"
,MiddlesbroughandStockton,7.25,"{""type"":""LineString"",""coordinates"":[[-1.31249,54.51425],[-1.3126,54.51457]]}"
,MiddlesbroughandStockton,6.6,"{""type"":""LineString"",""coordinates"":[[-1.31211,54.51435],[-1.31152,54.51445]]}"
,MiddlesbroughandStockton,6.6,"{""type"":""LineString"",""coordinates"":[[-1.31152,54.51445],[-1.31195,54.51422]]}"
,MiddlesbroughandStockton,7.25,"{""type"":""LineString"",""coordinates"":[[-1.31196,54.51416],[-1.3118,54.5139]]}"
,MiddlesbroughandStockton,10.9,"{""type"":""LineString"",""coordinates"":[[-1.3118,54.5139],[-1.31222,54.51404]]}"
Barwick Way,MiddlesbroughandStockton,10.9,"{""type"":""LineString"",""coordinates"":[[-1.3136,54.51575],[-1.31506,54.51573]]}"
Ickworth Court,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.31117,54.51453],[-1.31221,54.51539]]}"
Ickworth Court,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.31221,54.51539],[-1.31187,54.5154]]}"
Ickworth Court,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.31187,54.5154],[-1.31168,54.51539]]}"
Ickworth Court,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.31221,54.51539],[-1.31253,54.51538]]}"
Ickworth Court,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.31187,54.5154],[-1.31188,54.51549]]}"
,MiddlesbroughandStockton,3,"{""type"":""LineString"",""coordinates"":[[-1.31168,54.51539],[-1.31116,54.51543]]}"
Hidcote Gardens,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.31108,54.51809],[-1.31128,54.51839]]}"
Hidcote Gardens,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.31129,54.51839],[-1.31138,54.51869]]}"
Hidcote Gardens,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.31138,54.51869],[-1.31142,54.51892]]}"
Hidcote Gardens,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.31142,54.51892],[-1.31143,54.51919]]}"
Hidcote Gardens,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.31143,54.51919],[-1.31233,54.51932]]}"
Hidcote Gardens,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.31233,54.51932],[-1.31255,54.51929]]}"
Hidcote Gardens,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.31233,54.51932],[-1.31238,54.51942]]}"
Cragside Court,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.31143,54.51919],[-1.31054,54.51937]]}"
Cragside Court,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.31054,54.51937],[-1.31019,54.51946]]}"
Cragside Court,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.31019,54.51946],[-1.30993,54.51949]]}"
Cragside Court,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.31019,54.51946],[-1.31022,54.51954]]}"
Cragside Court,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.31054,54.51937],[-1.31068,54.51972]]}"
Cragside Court,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.31068,54.51972],[-1.31074,54.51982]]}"
Cragside Court,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.31068,54.51972],[-1.31049,54.51976]]}"
,MiddlesbroughandStockton,3,"{""type"":""LineString"",""coordinates"":[[-1.30992,54.51949],[-1.30977,54.5195]]}"
Hidcote Gardens,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.31142,54.51892],[-1.31196,54.51889]]}"
Hidcote Gardens,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.31198,54.519],[-1.31196,54.51889]]}"
Hidcote Gardens,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.31196,54.51889],[-1.31194,54.5188]]}"
Ilam Court,MiddlesbroughandStockton,10.9,"{""type"":""LineString"",""coordinates"":[[-1.31129,54.51839],[-1.31179,54.51831]]}"
Ilam Court,MiddlesbroughandStockton,10.9,"{""type"":""LineString"",""coordinates"":[[-1.31179,54.51831],[-1.31193,54.51839]]}"
Ilam Court,MiddlesbroughandStockton,0,"{""type"":""LineString"",""coordinates"":[[-1.31179,54.51831],[-1.31175,54.51817]]}"
Morville Court,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.31138,54.51869],[-1.3107,54.51877]]}"
Morville Court,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.3107,54.51877],[-1.31043,54.51876]]}"
Morville Court,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.3107,54.51877],[-1.31071,54.51885]]}"
,MiddlesbroughandStockton,10.9,"{""type"":""LineString"",""coordinates"":[[-1.33264,54.54658],[-1.3329,54.54638]]}"
,MiddlesbroughandStockton,10.9,"{""type"":""LineString"",""coordinates"":[[-1.3329,54.54638],[-1.33334,54.54576]]}"
,MiddlesbroughandStockton,10.9,"{""type"":""LineString"",""coordinates"":[[-1.33334,54.54576],[-1.33385,54.54505]]}"
,MiddlesbroughandStockton,10.9,"{""type"":""LineString"",""coordinates"":[[-1.33385,54.54505],[-1.33445,54.54416]]}"
,MiddlesbroughandStockton,10.9,"{""type"":""LineString"",""coordinates"":[[-1.33445,54.54416],[-1.33497,54.54318]]}"
,MiddlesbroughandStockton,3.65,"{""type"":""LineString"",""coordinates"":[[-1.31994,54.55295],[-1.31855,54.55347]]}"
,MiddlesbroughandStockton,3.65,"{""type"":""LineString"",""coordinates"":[[-1.31719,54.55375],[-1.3167,54.55392]]}"
Marchlyn Crescent,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.3269,54.51783],[-1.32736,54.51828]]}"
Marchlyn Crescent,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.32736,54.51828],[-1.32778,54.51882]]}"
Marchlyn Crescent,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.32778,54.51882],[-1.32819,54.51933]]}"
Marchlyn Crescent,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.3282,54.51933],[-1.32906,54.51924]]}"
Marchlyn Crescent,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.32906,54.51924],[-1.32992,54.51913]]}"
Marchlyn Crescent,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.32992,54.51913],[-1.33009,54.51884]]}"
Marchlyn Crescent,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.33009,54.51884],[-1.33008,54.51861]]}"
Marchlyn Crescent,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.33008,54.51861],[-1.33006,54.51854]]}"
Marchlyn Crescent,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.33006,54.51854],[-1.32975,54.518]]}"
Marchlyn Crescent,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.32975,54.518],[-1.32959,54.51734]]}"
Marchlyn Crescent,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.32959,54.51734],[-1.32958,54.51732]]}"
Marchlyn Crescent,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.32958,54.51732],[-1.32957,54.51675]]}"
Marchlyn Crescent,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.32957,54.51675],[-1.32943,54.51642]]}"
Marchlyn Crescent,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.32943,54.51642],[-1.3292,54.51628]]}"
Marchlyn Crescent,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.3292,54.51628],[-1.32775,54.51624]]}"
Marchlyn Crescent,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.32775,54.51624],[-1.32769,54.51625]]}"
Marchlyn Crescent,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.32769,54.51625],[-1.32754,54.51627]]}"
,MiddlesbroughandStockton,7.3,"{""type"":""LineString"",""coordinates"":[[-1.27254,54.55168],[-1.27334,54.54982]]}"
,MiddlesbroughandStockton,3.65,"{""type"":""LineString"",""coordinates"":[[-1.27401,54.54822],[-1.27705,54.54455]]}"
,MiddlesbroughandStockton,3.65,"{""type"":""LineString"",""coordinates"":[[-1.27678,54.54561],[-1.27587,54.54765]]}"
,MiddlesbroughandStockton,3.65,"{""type"":""LineString"",""coordinates"":[[-1.27532,54.54916],[-1.27487,54.54947]]}"
,MiddlesbroughandStockton,10.9,"{""type"":""LineString"",""coordinates"":[[-1.136,54.39476],[-1.13554,54.39482]]}"
,MiddlesbroughandStockton,0,"{""type"":""LineString"",""coordinates"":[[-1.1264,54.3441],[-1.1263,54.34415]]}"
,MiddlesbroughandStockton,0,"{""type"":""LineString"",""coordinates"":[[-1.1263,54.34415],[-1.12612,54.34418]]}"
Thorington Gardens,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30592,54.51723],[-1.30416,54.51668]]}"
Thorington Gardens,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30416,54.51668],[-1.3035,54.51695]]}"
Thorington Gardens,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.3035,54.51695],[-1.30286,54.51733]]}"
Thorington Gardens,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30286,54.51733],[-1.30221,54.51791]]}"
Thorington Gardens,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30221,54.51791],[-1.30187,54.51844]]}"
Thorington Gardens,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30187,54.51844],[-1.30175,54.51876]]}"
Thorington Gardens,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30175,54.51876],[-1.30221,54.51919]]}"
Thorington Gardens,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30221,54.51919],[-1.30255,54.51926]]}"
Thorington Gardens,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30255,54.51926],[-1.30273,54.51929]]}"
Buckland Close,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.3035,54.51695],[-1.30498,54.51754]]}"
Buckland Close,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30498,54.51754],[-1.30509,54.5176]]}"
Buckland Close,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30498,54.51754],[-1.30506,54.51746]]}"
Brantwood Close,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30286,54.51733],[-1.30426,54.51793]]}"
Brantwood Close,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30426,54.51793],[-1.30444,54.51801]]}"
Aylsham Close,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30221,54.51791],[-1.30339,54.51827]]}"
Aylsham Close,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30339,54.51827],[-1.30351,54.51831]]}"
Aylsham Close,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30339,54.51827],[-1.30329,54.51835]]}"
Eastbury Close,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30187,54.51844],[-1.30303,54.51876]]}"
Eastbury Close,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30303,54.51876],[-1.30318,54.51879]]}"
Aylsham Close,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30303,54.51876],[-1.30295,54.51885]]}"
,MiddlesbroughandStockton,3,"{""type"":""LineString"",""coordinates"":[[-1.30318,54.51879],[-1.30323,54.51881]]}"
,MiddlesbroughandStockton,3,"{""type"":""LineString"",""coordinates"":[[-1.30323,54.51881],[-1.30338,54.51885]]}"
Oakhurst Close,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30221,54.51919],[-1.30202,54.51976]]}"
Oakhurst Close,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30202,54.51976],[-1.30226,54.51976]]}"
Oakhurst Close,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30202,54.51976],[-1.30164,54.51976]]}"
Chalfield Close,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30175,54.51876],[-1.30137,54.51891]]}"
Chalfield Close,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30137,54.51891],[-1.30091,54.51974]]}"
Chalfield Close,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30091,54.51974],[-1.30085,54.51988]]}"
Oakhurst Close,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30091,54.51974],[-1.30122,54.51975]]}"
,MiddlesbroughandStockton,3,"{""type"":""LineString"",""coordinates"":[[-1.30122,54.51975],[-1.30164,54.51976]]}"
,MiddlesbroughandStockton,3,"{""type"":""LineString"",""coordinates"":[[-1.30226,54.51976],[-1.30243,54.51976]]}"
,MiddlesbroughandStockton,3,"{""type"":""LineString"",""coordinates"":[[-1.30243,54.51976],[-1.30259,54.51975]]}"
,MiddlesbroughandStockton,3,"{""type"":""LineString"",""coordinates"":[[-1.30137,54.51891],[-1.30091,54.5188]]}"
Chartwell Close,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30416,54.51668],[-1.30471,54.51605]]}"
Chartwell Close,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30471,54.51605],[-1.30492,54.51612]]}"
Chartwell Close,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30492,54.51612],[-1.30518,54.5162]]}"
Chartwell Close,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30492,54.51612],[-1.30484,54.51621]]}"
,MiddlesbroughandStockton,3,"{""type"":""LineString"",""coordinates"":[[-1.30497,54.51578],[-1.30471,54.51605]]}"
Fountains Avenue,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30517,54.52065],[-1.30523,54.52057]]}"
Fountains Avenue,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30523,54.52057],[-1.30552,54.52033]]}"
Fountains Avenue,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30552,54.52033],[-1.30589,54.52017]]}"
Fountains Avenue,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30589,54.52017],[-1.3053,54.51906]]}"
Fountains Avenue,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.3053,54.51906],[-1.30491,54.51882]]}"
Fountains Avenue,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30491,54.51882],[-1.30462,54.51855]]}"
Fountains Avenue,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30462,54.51855],[-1.30435,54.51841]]}"
Fountains Avenue,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30435,54.51841],[-1.30425,54.51837]]}"
Westwood Lane,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30491,54.51882],[-1.30413,54.51923]]}"
Westwood Lane,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30413,54.51923],[-1.30383,54.5194]]}"
Westwood Lane,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30383,54.5194],[-1.30315,54.51975]]}"
Westwood Lane,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30315,54.51975],[-1.30354,54.52025]]}"
Westwood Lane,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30354,54.52025],[-1.30351,54.52031]]}"
Westwood Lane,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30354,54.52025],[-1.30343,54.52023]]}"
,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30315,54.51975],[-1.30286,54.5196]]}"
,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30286,54.5196],[-1.30278,54.51953]]}"
Penshaw Close,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30383,54.5194],[-1.30412,54.51964]]}"
Penshaw Close,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30412,54.51964],[-1.30434,54.51954]]}"
Penshaw Close,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30412,54.51964],[-1.304,54.51972]]}"
Hayburn Close,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30413,54.51923],[-1.30379,54.51899]]}"
Hayburn Close,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30379,54.51899],[-1.30364,54.51886]]}"
Hayburn Close,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30379,54.51899],[-1.30362,54.51907]]}"
,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30286,54.5196],[-1.30277,54.51966]]}"
Avebury Close,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30462,54.51855],[-1.30522,54.51825]]}"
Avebury Close,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30522,54.51825],[-1.3053,54.51821]]}"
Avebury Close,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30522,54.51825],[-1.30532,54.51831]]}"
Marsden Close,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.3053,54.51906],[-1.30589,54.51867]]}"
Marsden Close,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30589,54.51867],[-1.30609,54.51856]]}"
Marsden Close,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30589,54.51867],[-1.30606,54.51877]]}"
Beningborough Gardens,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30589,54.52017],[-1.30717,54.52023]]}"
Beningborough Gardens,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30717,54.52023],[-1.3078,54.51999]]}"
Beningborough Gardens,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.3078,54.51999],[-1.30714,54.51949]]}"
Beningborough Gardens,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30714,54.51949],[-1.30668,54.5192]]}"
Beningborough Gardens,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30668,54.5192],[-1.30654,54.51911]]}"
Beningborough Gardens,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.30714,54.51949],[-1.3069,54.5196]]}"
Beningborough Gardens,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.3069,54.5196],[-1.30678,54.51966]]}"
Beningborough Gardens,MiddlesbroughandStockton,9.6,"{""type"":""LineString"",""coordinates"":[[-1.3069,54.5196],[-1.307,54.51965]]}"
